TICKER,PER,DATE,TIME,CLOSE
IMOEX,D,110722,000000,2162.34
IMOEX,D,120722,000000,2133.77
IMOEX,D,130722,000000,2073.68
IMOEX,D,140722,000000,2063.3
IMOEX,D,150722,000000,2109.52
IMOEX,D,180722,000000,2096.42
IMOEX,D,190722,000000,2071.28
IMOEX,D,200722,000000,2075.24
IMOEX,D,210722,000000,2053.64
IMOEX,D,220722,000000,2096.75
IMOEX,D,250722,000000,2128.96
IMOEX,D,260722,000000,2192.42
IMOEX,D,270722,000000,2196.22
IMOEX,D,280722,000000,2189.16
IMOEX,D,290722,000000,2213.81
IMOEX,D,010822,000000,2180.09
IMOEX,D,020822,000000,2137.3
IMOEX,D,030822,000000,2123.92
IMOEX,D,040822,000000,2116.58
IMOEX,D,050822,000000,2054.29
IMOEX,D,080822,000000,2088.4
IMOEX,D,090822,000000,2136.8
IMOEX,D,100822,000000,2151.5
IMOEX,D,110822,000000,2133.11
IMOEX,D,120822,000000,2147.33
IMOEX,D,150822,000000,2165.12
IMOEX,D,160822,000000,2208.33
IMOEX,D,170822,000000,2188.56
IMOEX,D,180822,000000,2194.31
IMOEX,D,190822,000000,2195.16
IMOEX,D,220822,000000,2228.11
IMOEX,D,230822,000000,2260.08
IMOEX,D,240822,000000,2248.22
IMOEX,D,250822,000000,2246.34
IMOEX,D,260822,000000,2268.89
IMOEX,D,290822,000000,2296.33
IMOEX,D,300822,000000,2306.62
IMOEX,D,310822,000000,2400.08
IMOEX,D,010922,000000,2445.77
IMOEX,D,020922,000000,2471.45
IMOEX,D,050922,000000,2488.44
IMOEX,D,060922,000000,2425.33
IMOEX,D,070922,000000,2401.57
IMOEX,D,080922,000000,2390.27
IMOEX,D,090922,000000,2426.06
IMOEX,D,120922,000000,2449.65
IMOEX,D,130922,000000,2446.89
IMOEX,D,140922,000000,2435.89
IMOEX,D,150922,000000,2446.59
IMOEX,D,160922,000000,2431.61
IMOEX,D,190922,000000,2430.54
IMOEX,D,200922,000000,2215.67
IMOEX,D,210922,000000,2130.71
IMOEX,D,220922,000000,2190.87
IMOEX,D,230922,000000,2089.87
IMOEX,D,260922,000000,1933.35
IMOEX,D,270922,000000,1953.46
IMOEX,D,280922,000000,1963.86
IMOEX,D,290922,000000,1953.77
IMOEX,D,300922,000000,1957.31
IMOEX,D,031022,000000,2041.96
IMOEX,D,041022,000000,2046.42
IMOEX,D,051022,000000,2029.88
IMOEX,D,061022,000000,2020.63
IMOEX,D,071022,000000,1944.75
IMOEX,D,101022,000000,1916.97
IMOEX,D,111022,000000,1949.46
IMOEX,D,121022,000000,1951.65
IMOEX,D,131022,000000,1955.2
IMOEX,D,141022,000000,1950.98
IMOEX,D,171022,000000,2012.85
IMOEX,D,181022,000000,2032.4
IMOEX,D,191022,000000,1978.4
IMOEX,D,201022,000000,2025.51
IMOEX,D,211022,000000,2043.71
IMOEX,D,241022,000000,2063.95
IMOEX,D,251022,000000,2130.65
IMOEX,D,261022,000000,2120.58
IMOEX,D,271022,000000,2164.64
IMOEX,D,281022,000000,2167.7
IMOEX,D,311022,000000,2166.61
IMOEX,D,011122,000000,2174.35
IMOEX,D,021122,000000,2173.84
IMOEX,D,031122,000000,2155.92
IMOEX,D,071122,000000,2208.78
IMOEX,D,081122,000000,2207.2
IMOEX,D,091122,000000,2166.56
IMOEX,D,101122,000000,2210.02
IMOEX,D,111122,000000,2217.44
IMOEX,D,141122,000000,2244.77
IMOEX,D,151122,000000,2223.26
IMOEX,D,161122,000000,2227.19
IMOEX,D,171122,000000,2212.93
IMOEX,D,181122,000000,2206.32
IMOEX,D,211122,000000,2166.31
IMOEX,D,221122,000000,2196.04
IMOEX,D,231122,000000,2211.89
IMOEX,D,241122,000000,2210.95
IMOEX,D,251122,000000,2195.17
IMOEX,D,281122,000000,2177.45
IMOEX,D,291122,000000,2185.32
IMOEX,D,301122,000000,2174.53
IMOEX,D,011222,000000,2187.29
IMOEX,D,021222,000000,2180.44
IMOEX,D,051222,000000,2208.28
IMOEX,D,061222,000000,2196.24
IMOEX,D,071222,000000,2192.88
IMOEX,D,081222,000000,2184.43
IMOEX,D,091222,000000,2177.85
IMOEX,D,121222,000000,2173.16
IMOEX,D,131222,000000,2174.38
IMOEX,D,141222,000000,2159.81
IMOEX,D,151222,000000,2126.8
IMOEX,D,161222,000000,2132.75
IMOEX,D,191222,000000,2129.98
IMOEX,D,201222,000000,2119.37
IMOEX,D,211222,000000,2116.13
IMOEX,D,221222,000000,2122.91
IMOEX,D,231222,000000,2124.02
IMOEX,D,261222,000000,2139.21
IMOEX,D,271222,000000,2150.92
IMOEX,D,281222,000000,2139.77
IMOEX,D,291222,000000,2147.06
IMOEX,D,301222,000000,2154.12
IMOEX,D,030123,000000,2172.68
IMOEX,D,040123,000000,2168.42
IMOEX,D,050123,000000,2156.67
IMOEX,D,060123,000000,2156.39
IMOEX,D,090123,000000,2163.5
IMOEX,D,100123,000000,2159.51
IMOEX,D,110123,000000,2186.98
IMOEX,D,120123,000000,2185.93
IMOEX,D,130123,000000,2199.94
IMOEX,D,160123,000000,2224.9
IMOEX,D,170123,000000,2196.84
IMOEX,D,180123,000000,2196.26
IMOEX,D,190123,000000,2168.83
IMOEX,D,200123,000000,2166.69
IMOEX,D,230123,000000,2185.31
IMOEX,D,240123,000000,2172.75
IMOEX,D,250123,000000,2170.15
IMOEX,D,260123,000000,2166.92
IMOEX,D,270123,000000,2189.35
IMOEX,D,300123,000000,2204.41
IMOEX,D,310123,000000,2225.6
IMOEX,D,010223,000000,2230.15
IMOEX,D,020223,000000,2243.54
IMOEX,D,030223,000000,2248.3
IMOEX,D,060223,000000,2272.37
IMOEX,D,070223,000000,2267.69
IMOEX,D,080223,000000,2251.97
IMOEX,D,090223,000000,2262.45
IMOEX,D,100223,000000,2261.58
IMOEX,D,130223,000000,2264.27
IMOEX,D,140223,000000,2232.23
IMOEX,D,150223,000000,2166.46
IMOEX,D,160223,000000,2153.96
IMOEX,D,170223,000000,2168.88
IMOEX,D,200223,000000,2183.57
IMOEX,D,210223,000000,2212.42
IMOEX,D,220223,000000,2212.4
IMOEX,D,240223,000000,2208.03
IMOEX,D,270223,000000,2241.1
IMOEX,D,280223,000000,2253.16
IMOEX,D,010323,000000,2279.65
IMOEX,D,020323,000000,2254.3
IMOEX,D,030323,000000,2272.2
IMOEX,D,060323,000000,2294.12
IMOEX,D,070323,000000,2295.6
IMOEX,D,090323,000000,2290.14
IMOEX,D,100323,000000,2276.25
IMOEX,D,130323,000000,2269.47
IMOEX,D,140323,000000,2290.32
IMOEX,D,150323,000000,2262.07
IMOEX,D,160323,000000,2258.22
IMOEX,D,170323,000000,2322.78
IMOEX,D,200323,000000,2397.16
IMOEX,D,210323,000000,2398.15
IMOEX,D,220323,000000,2393.88
IMOEX,D,230323,000000,2388.35
IMOEX,D,240323,000000,2391.53
IMOEX,D,270323,000000,2440.68
IMOEX,D,280323,000000,2442.19
IMOEX,D,290323,000000,2460.87
IMOEX,D,300323,000000,2465.93
IMOEX,D,310323,000000,2450.67
IMOEX,D,030423,000000,2473.32
IMOEX,D,040423,000000,2480.45
IMOEX,D,050423,000000,2500.8
IMOEX,D,060423,000000,2498.3
IMOEX,D,070423,000000,2508.39
IMOEX,D,100423,000000,2547.35
IMOEX,D,110423,000000,2533.69
IMOEX,D,120423,000000,2538.47
IMOEX,D,130423,000000,2544.28
IMOEX,D,140423,000000,2554.85
IMOEX,D,170423,000000,2596.11
IMOEX,D,180423,000000,2615.62
IMOEX,D,190423,000000,2606.55
IMOEX,D,200423,000000,2637.85
IMOEX,D,210423,000000,2639.95
IMOEX,D,240423,000000,2635.43
IMOEX,D,250423,000000,2626.86
IMOEX,D,260423,000000,2620.33
IMOEX,D,270423,000000,2646.18
IMOEX,D,280423,000000,2634.94
IMOEX,D,020523,000000,2580.51
IMOEX,D,030523,000000,2532.42
IMOEX,D,040523,000000,2524.51
IMOEX,D,050523,000000,2538.24
IMOEX,D,080523,000000,2527.59
IMOEX,D,100523,000000,2548.63
IMOEX,D,110523,000000,2595.12
IMOEX,D,120523,000000,2565.17
IMOEX,D,150523,000000,2611.07
IMOEX,D,160523,000000,2633.71
IMOEX,D,170523,000000,2634.48
IMOEX,D,180523,000000,2632.91
IMOEX,D,190523,000000,2626.16
IMOEX,D,220523,000000,2633.26
IMOEX,D,230523,000000,2641.66
IMOEX,D,240523,000000,2654.99
IMOEX,D,250523,000000,2649.98
IMOEX,D,260523,000000,2682.03
IMOEX,D,290523,000000,2732
IMOEX,D,300523,000000,2698.75
IMOEX,D,310523,000000,2717.64
IMOEX,D,010623,000000,2721.73
IMOEX,D,020623,000000,2719.48
IMOEX,D,050623,000000,2694.14
IMOEX,D,060623,000000,2681.25
IMOEX,D,070623,000000,2694.69
IMOEX,D,080623,000000,2709.69
IMOEX,D,090623,000000,2708.04
IMOEX,D,130623,000000,2757.28
IMOEX,D,140623,000000,2765.18
IMOEX,D,150623,000000,2800.17
IMOEX,D,160623,000000,2800.79
IMOEX,D,190623,000000,2815.07
IMOEX,D,200623,000000,2803.69
IMOEX,D,210623,000000,2819.3
IMOEX,D,220623,000000,2815.83
IMOEX,D,230623,000000,2795.06
IMOEX,D,260623,000000,2757.13
IMOEX,D,270623,000000,2776.63
IMOEX,D,280623,000000,2780.92
IMOEX,D,290623,000000,2796.41
IMOEX,D,300623,000000,2797.37
IMOEX,D,030723,000000,2793.93
IMOEX,D,040723,000000,2808.22
IMOEX,D,050723,000000,2805
IMOEX,D,060723,000000,2819.6
IMOEX,D,070723,000000,2832.51
IMOEX,D,100723,000000,2856.76
IMOEX,D,110723,000000,2860.33
IMOEX,D,120723,000000,2896.83
IMOEX,D,130723,000000,2885.63
IMOEX,D,140723,000000,2902.72
IMOEX,D,170723,000000,2917.61
IMOEX,D,180723,000000,2954.52
IMOEX,D,190723,000000,2943.43
IMOEX,D,200723,000000,2917.48
IMOEX,D,210723,000000,2923.54
IMOEX,D,240723,000000,2937.47
IMOEX,D,250723,000000,2975.36
IMOEX,D,260723,000000,2970.42
IMOEX,D,270723,000000,2987.85
IMOEX,D,280723,000000,3008.61
IMOEX,D,310723,000000,3073.5
IMOEX,D,010823,000000,3093.64
IMOEX,D,020823,000000,3106.46
IMOEX,D,030823,000000,3147.8
IMOEX,D,040823,000000,3092.44
IMOEX,D,070823,000000,3084.08
IMOEX,D,080823,000000,3085.31
IMOEX,D,090823,000000,3099.52
IMOEX,D,100823,000000,3148.86
IMOEX,D,110823,000000,3155.51
IMOEX,D,140823,000000,3131
IMOEX,D,150823,000000,3115.25
IMOEX,D,160823,000000,3049.46
IMOEX,D,170823,000000,3059.02
IMOEX,D,180823,000000,3111.22
IMOEX,D,210823,000000,3139.93
IMOEX,D,220823,000000,3164.25
IMOEX,D,230823,000000,3146.2
IMOEX,D,240823,000000,3137.37
IMOEX,D,250823,000000,3157.33
IMOEX,D,280823,000000,3198.72
IMOEX,D,290823,000000,3211.36
IMOEX,D,300823,000000,3212.68
IMOEX,D,310823,000000,3227.99
IMOEX,D,010923,000000,3231.35
IMOEX,D,040923,000000,3268.97
IMOEX,D,050923,000000,3264.43
IMOEX,D,060923,000000,3245.47
IMOEX,D,070923,000000,3169.07
IMOEX,D,080923,000000,3142.88
IMOEX,D,110923,000000,3122.37
IMOEX,D,120923,000000,3165.92
IMOEX,D,130923,000000,3148.32
IMOEX,D,140923,000000,3139.49
IMOEX,D,150923,000000,3152.53
IMOEX,D,180923,000000,3135.18
IMOEX,D,190923,000000,3083.85
IMOEX,D,200923,000000,3068.15
IMOEX,D,210923,000000,3019.22
IMOEX,D,220923,000000,3049.07
IMOEX,D,250923,000000,3045.39
IMOEX,D,260923,000000,3051.91
IMOEX,D,270923,000000,3067.61
IMOEX,D,280923,000000,3108.07
IMOEX,D,290923,000000,3133.26
IMOEX,D,021023,000000,3132.33
IMOEX,D,031023,000000,3143.88
IMOEX,D,041023,000000,3134.25
IMOEX,D,051023,000000,3131.76
IMOEX,D,061023,000000,3144.89
IMOEX,D,091023,000000,3174.02
IMOEX,D,101023,000000,3177.03
IMOEX,D,111023,000000,3194.12
IMOEX,D,121023,000000,3174.66
IMOEX,D,131023,000000,3192.33
IMOEX,D,161023,000000,3234.78
IMOEX,D,171023,000000,3247.15
IMOEX,D,181023,000000,3249.21
IMOEX,D,191023,000000,3255.16
IMOEX,D,201023,000000,3269.27
IMOEX,D,231023,000000,3263.68
IMOEX,D,241023,000000,3265.01
IMOEX,D,251023,000000,3265.28
IMOEX,D,261023,000000,3223.89
IMOEX,D,271023,000000,3224.18
IMOEX,D,301023,000000,3227.07
IMOEX,D,311023,000000,3200.97
IMOEX,D,011123,000000,3206.52
IMOEX,D,021123,000000,3197.22
IMOEX,D,031123,000000,3208.63
IMOEX,D,061123,000000,3235.11
IMOEX,D,071123,000000,3246.34
IMOEX,D,081123,000000,3245.43
IMOEX,D,091123,000000,3239.92
IMOEX,D,101123,000000,3242.06
IMOEX,D,131123,000000,3248.27
IMOEX,D,141123,000000,3212.39
IMOEX,D,151123,000000,3215.11
IMOEX,D,161123,000000,3189.08
IMOEX,D,171123,000000,3206.34
IMOEX,D,201123,000000,3207.36
IMOEX,D,211123,000000,3218.48
IMOEX,D,221123,000000,3230.65
IMOEX,D,231123,000000,3221.05
IMOEX,D,241123,000000,3217.76
IMOEX,D,271123,000000,3191.05
IMOEX,D,281123,000000,3196.36
IMOEX,D,291123,000000,3173.52
IMOEX,D,301123,000000,3165.79
IMOEX,D,011223,000000,3142.29
IMOEX,D,041223,000000,3114.41
IMOEX,D,051223,000000,3129.33
IMOEX,D,061223,000000,3079.5
IMOEX,D,071223,000000,3073.63
IMOEX,D,081223,000000,3079.99
IMOEX,D,111223,000000,3026.17
IMOEX,D,121223,000000,3019.89
IMOEX,D,131223,000000,3032.22
IMOEX,D,141223,000000,3008.84
IMOEX,D,151223,000000,3033.89
IMOEX,D,181223,000000,3076.26
IMOEX,D,191223,000000,3083.64
IMOEX,D,201223,000000,3104.66
IMOEX,D,211223,000000,3073.57
IMOEX,D,221223,000000,3092.58
IMOEX,D,251223,000000,3099.02
IMOEX,D,261223,000000,3094.72
IMOEX,D,271223,000000,3097.49
IMOEX,D,281223,000000,3101.99
IMOEX,D,291223,000000,3099.11
IMOEX,D,030124,000000,3130.23
IMOEX,D,040124,000000,3136.07
IMOEX,D,050124,000000,3136.37
IMOEX,D,080124,000000,3158.58
IMOEX,D,090124,000000,3155.55
IMOEX,D,100124,000000,3164.7
IMOEX,D,110124,000000,3181.25
IMOEX,D,120124,000000,3185.22
IMOEX,D,150124,000000,3184.88
IMOEX,D,160124,000000,3179.45
IMOEX,D,170124,000000,3185.23
IMOEX,D,180124,000000,3178.85
IMOEX,D,190124,000000,3166.37
IMOEX,D,220124,000000,3172.15
IMOEX,D,230124,000000,3175.74
IMOEX,D,240124,000000,3162.41
IMOEX,D,250124,000000,3157.74
IMOEX,D,260124,000000,3163.21
IMOEX,D,290124,000000,3176.61
IMOEX,D,300124,000000,3196.08
IMOEX,D,310124,000000,3214.19
IMOEX,D,010224,000000,3229.89
IMOEX,D,020224,000000,3226.35
IMOEX,D,050224,000000,3226.79
IMOEX,D,060224,000000,3238.4
IMOEX,D,070224,000000,3256.58
IMOEX,D,080224,000000,3241.81
IMOEX,D,090224,000000,3242.38
IMOEX,D,120224,000000,3248.5
IMOEX,D,130224,000000,3254.6
IMOEX,D,140224,000000,3258.14
IMOEX,D,150224,000000,3265.63
IMOEX,D,160224,000000,3242.48
IMOEX,D,190224,000000,3244.56
IMOEX,D,200224,000000,3207.49
IMOEX,D,210224,000000,3139.5
IMOEX,D,220224,000000,3142.3
IMOEX,D,260224,000000,3213.17
IMOEX,D,270224,000000,3208.99
IMOEX,D,280224,000000,3227.05
IMOEX,D,290224,000000,3256.8
IMOEX,D,010324,000000,3266.66
IMOEX,D,040324,000000,3296.75
IMOEX,D,050324,000000,3300.89
IMOEX,D,060324,000000,3310.58
IMOEX,D,070324,000000,3315.68
IMOEX,D,110324,000000,3320.31
IMOEX,D,120324,000000,3332.6
IMOEX,D,130324,000000,3320.68
IMOEX,D,140324,000000,3297
IMOEX,D,150324,000000,3300.07
IMOEX,D,180324,000000,3296.3
IMOEX,D,190324,000000,3264.97
IMOEX,D,200324,000000,3267.1
IMOEX,D,210324,000000,3286.69
IMOEX,D,220324,000000,3273.49
IMOEX,D,250324,000000,3281.63
IMOEX,D,260324,000000,3285.54
IMOEX,D,270324,000000,3304.09
IMOEX,D,280324,000000,3312.77
IMOEX,D,290324,000000,3332.53
IMOEX,D,010424,000000,3363.29
IMOEX,D,020424,000000,3371.29
IMOEX,D,030424,000000,3395.59
IMOEX,D,040424,000000,3407.57
IMOEX,D,050424,000000,3395.37
IMOEX,D,080424,000000,3417.38
IMOEX,D,090424,000000,3414.26
IMOEX,D,100424,000000,3439.11
IMOEX,D,110424,000000,3439.53
IMOEX,D,120424,000000,3456.24
IMOEX,D,150424,000000,3472.19
IMOEX,D,160424,000000,3462.94
IMOEX,D,170424,000000,3454.07
IMOEX,D,180424,000000,3455.82
IMOEX,D,190424,000000,3470.88
IMOEX,D,220424,000000,3479.17
IMOEX,D,230424,000000,3439.42
IMOEX,D,240424,000000,3428.93
IMOEX,D,250424,000000,3439.76
IMOEX,D,260424,000000,3449.77
IMOEX,D,270424,000000,3465.85
IMOEX,D,290424,000000,3478.08
IMOEX,D,300424,000000,3469.83
IMOEX,D,020524,000000,3442.83
IMOEX,D,030524,000000,3441.77
IMOEX,D,060524,000000,3436.05
IMOEX,D,070524,000000,3427.61
IMOEX,D,080524,000000,3432.54
IMOEX,D,100524,000000,3449.78
IMOEX,D,130524,000000,3457.11
IMOEX,D,140524,000000,3463.93
IMOEX,D,150524,000000,3470.72
IMOEX,D,160524,000000,3486.26
IMOEX,D,170524,000000,3501.89
IMOEX,D,200524,000000,3468.09
IMOEX,D,210524,000000,3428.38
IMOEX,D,220524,000000,3444.64
IMOEX,D,230524,000000,3442.79
IMOEX,D,240524,000000,3396.5
IMOEX,D,270524,000000,3299.22
IMOEX,D,280524,000000,3302.91
IMOEX,D,290524,000000,3318.03
IMOEX,D,300524,000000,3282.18
IMOEX,D,310524,000000,3217.19
IMOEX,D,030624,000000,3141.42
IMOEX,D,040624,000000,3186.93
IMOEX,D,050624,000000,3212.24
IMOEX,D,060624,000000,3192.38
IMOEX,D,070624,000000,3233.22
IMOEX,D,100624,000000,3180.94
IMOEX,D,110624,000000,3171.1
IMOEX,D,130624,000000,3171.69
IMOEX,D,140624,000000,3215.91
IMOEX,D,170624,000000,3183.68
IMOEX,D,180624,000000,3114.15
IMOEX,D,190624,000000,3027.47
IMOEX,D,200624,000000,3123.43
IMOEX,D,210624,000000,3114.35
IMOEX,D,240624,000000,3098.05
IMOEX,D,250624,000000,3111.39
IMOEX,D,260624,000000,3151.7
IMOEX,D,270624,000000,3150.32
IMOEX,D,280624,000000,3154.36
IMOEX,D,010724,000000,3186.19
IMOEX,D,020724,000000,3217.29
IMOEX,D,030724,000000,3203.07
IMOEX,D,040724,000000,3133.81
IMOEX,D,050724,000000,3149.29
IMOEX,D,080724,000000,3132.58
IMOEX,D,090724,000000,3054.07
IMOEX,D,100724,000000,2975.75
IMOEX,D,110724,000000,2992.21
IMOEX,D,120724,000000,2973.21
IMOEX,D,150724,000000,2913.48
IMOEX,D,160724,000000,2944.86
IMOEX,D,170724,000000,2947.24
IMOEX,D,180724,000000,2980.62
IMOEX,D,190724,000000,3008.24
IMOEX,D,220724,000000,3024.54
IMOEX,D,230724,000000,3028.01
IMOEX,D,240724,000000,3051.76
IMOEX,D,250724,000000,3041.37
IMOEX,D,260724,000000,2993.23
IMOEX,D,290724,000000,2906.95
IMOEX,D,300724,000000,2944.78
IMOEX,D,310724,000000,2942.68
IMOEX,D,010824,000000,2935.69
IMOEX,D,020824,000000,2899
IMOEX,D,050824,000000,2828.72
IMOEX,D,060824,000000,2830.75
IMOEX,D,070824,000000,2874.94
IMOEX,D,080824,000000,2852.51
IMOEX,D,090824,000000,2848.29
IMOEX,D,120824,000000,2844.77
IMOEX,D,130824,000000,2884.6
IMOEX,D,140824,000000,2871.11
IMOEX,D,150824,000000,2838.11
IMOEX,D,160824,000000,2828.2
IMOEX,D,190824,000000,2775.64
IMOEX,D,200824,000000,2768.42
IMOEX,D,210824,000000,2768.14
IMOEX,D,220824,000000,2725.75
IMOEX,D,230824,000000,2662.47
IMOEX,D,260824,000000,2763.75
IMOEX,D,270824,000000,2730.38
IMOEX,D,280824,000000,2699.98
IMOEX,D,290824,000000,2708.27
IMOEX,D,300824,000000,2650.32
IMOEX,D,020924,000000,2545.07
IMOEX,D,030924,000000,2524.38
IMOEX,D,040924,000000,2605.15
IMOEX,D,050924,000000,2621.62
IMOEX,D,060924,000000,2623.37
IMOEX,D,090924,000000,2703.17
IMOEX,D,100924,000000,2671.38
IMOEX,D,110924,000000,2668.03
IMOEX,D,120924,000000,2615
IMOEX,D,130924,000000,2678.99
IMOEX,D,160924,000000,2744.2
IMOEX,D,170924,000000,2774.04
IMOEX,D,180924,000000,2751.73
IMOEX,D,190924,000000,2758.91
IMOEX,D,200924,000000,2782.35
IMOEX,D,230924,000000,2819.87
IMOEX,D,240924,000000,2871.96
IMOEX,D,250924,000000,2830.11
IMOEX,D,260924,000000,2829.65
IMOEX,D,270924,000000,2858.56
IMOEX,D,300924,000000,2857.56
IMOEX,D,011024,000000,2814.19
IMOEX,D,021024,000000,2766.79
IMOEX,D,031024,000000,2782.39
IMOEX,D,041024,000000,2804.62
IMOEX,D,071024,000000,2793.84
IMOEX,D,081024,000000,2788.37
IMOEX,D,091024,000000,2748.81
IMOEX,D,101024,000000,2761.54
IMOEX,D,111024,000000,2754.52
IMOEX,D,141024,000000,2773.36
IMOEX,D,151024,000000,2805.79
IMOEX,D,161024,000000,2783.46
IMOEX,D,171024,000000,2763.53
IMOEX,D,181024,000000,2751.9
IMOEX,D,211024,000000,2767.71
IMOEX,D,221024,000000,2755.19
IMOEX,D,231024,000000,2734.93
IMOEX,D,241024,000000,2718.42
IMOEX,D,251024,000000,2660.36
IMOEX,D,281024,000000,2575.06
IMOEX,D,291024,000000,2599.66
IMOEX,D,301024,000000,2615.38
IMOEX,D,311024,000000,2560.2
IMOEX,D,011124,000000,2574.71
IMOEX,D,021124,000000,2594.38
IMOEX,D,051124,000000,2616.51
IMOEX,D,061124,000000,2662.87
IMOEX,D,071124,000000,2690.63
IMOEX,D,081124,000000,2734.56
IMOEX,D,111124,000000,2785.31
IMOEX,D,121124,000000,2756.76
IMOEX,D,131124,000000,2763.99
IMOEX,D,141124,000000,2697.47
IMOEX,D,151124,000000,2739.21
IMOEX,D,181124,000000,2720.77
IMOEX,D,191124,000000,2630.51
IMOEX,D,201124,000000,2596.89
IMOEX,D,211124,000000,2568.6
IMOEX,D,221124,000000,2581.05
IMOEX,D,251124,000000,2530.69
IMOEX,D,261124,000000,2464.35
IMOEX,D,271124,000000,2491.88
IMOEX,D,281124,000000,2547.88
IMOEX,D,291124,000000,2578
IMOEX,D,021224,000000,2586.74
IMOEX,D,031224,000000,2539.64
IMOEX,D,041224,000000,2485.62
IMOEX,D,051224,000000,2510.83
IMOEX,D,061224,000000,2536.23
IMOEX,D,091224,000000,2572.89
